# 1. u 2.-3. Q 4.-5. V
# Time = 0.000000000000000e+00	us = 0.000000000000000e+00	qs = 0.000000000000000e+00	l = 1.000000000000000e+00

-3.141592653589793e+00	9.746794344808963e-01	3.141152762188901e-18	-2.500000000000000e-01	3.061616997868383e-17
-3.117048960983623e+00	9.746873628452639e-01	6.294641096831467e-04	-2.499247046740511e-01	6.135307130728082e-03
-3.092505268377453e+00	9.747111423689470e-01	1.258518349553372e-03	-2.496988640512931e-01	1.226691858185449e-02
-3.067961575771282e+00	9.747507563493504e-01	1.886753180761375e-03	-2.493226141696726e-01	1.839114089991693e-02
-3.043417883165112e+00	9.748061769676830e-01	2.513759725919605e-03	-2.487961816680492e-01	2.450428508239021e-02
-3.018874190558942e+00	9.748773653172181e-01	3.139130098671047e-03	-2.481198836496775e-01	3.060266879980409e-02
-2.994330497952772e+00	9.749642714427771e-01	3.762457731867094e-03	-2.472941274911953e-01	3.668261861384045e-02
-2.969786805346601e+00	9.750668343913556e-01	4.383337703897420e-03	-2.463194105972353e-01	4.274047219007530e-02
-2.945243112740431e+00	9.751849822737912e-01	5.001367062719886e-03	-2.451963201008076e-01	4.877258050403215e-02
-2.920699420134261e+00	9.753186323373441e-01	5.616145147145285e-03	-2.439255325096321e-01	5.477531003921751e-02
-2.896155727528090e+00	9.754676910490475e-01	6.227273904939790e-03	-2.425078132986360e-01	6.074504497581602e-02
-2.871612034921920e+00	9.756320541896591e-01	6.834358207316817e-03	-2.409440164488600e-01	6.667818936872462e-02
-2.847068342315750e+00	9.758116069580257e-01	7.437006159400728e-03	-2.392350839330522e-01	7.257116931361560e-02
-2.822524649709580e+00	9.760062240856541e-01	8.034829406255987e-03	-2.373820451482592e-01	7.842043509972285e-02
-2.797980957103409e+00	9.762157699612608e-01	8.627443434088070e-03	-2.353860162957552e-01	8.422246334805508e-02
-2.773437264497239e+00	9.764400987650604e-01	9.214467866235749e-03	-2.332481997086847e-01	8.997375913374708e-02
-2.748893571891069e+00	9.766790546125251e-01	9.795526753589251e-03	-2.309698831278217e-01	9.567085809127247e-02
-2.724349879284899e+00	9.769324717073452e-01	1.037024885908353e-02	-2.285524389258827e-01	1.013103285012475e-01
-2.699806186678729e+00	9.772001745032929e-01	1.093826793593254e-02	-2.259973232808608e-01	1.068887733575705e-01
-2.675262494072558e+00	9.774819778746877e-01	1.149922299928702e-02	-2.233060752988788e-01	1.124028324136517e-01
-2.650718801466388e+00	9.777776872951415e-01	1.205275859101567e-02	-2.204803160870887e-01	1.178491842064995e-01
-2.626175108860218e+00	9.780870990242539e-01	1.259852503732803e-02	-2.175217477771778e-01	1.232245480574460e-01
-2.601631416254047e+00	9.784100003019173e-01	1.313617869897538e-02	-2.144321525000680e-01	1.285256860483054e-01
-2.577087723647877e+00	9.787461695498806e-01	1.366538221378530e-02	-2.112133913124268e-01	1.337494049717743e-01
-2.552544031041707e+00	9.790953765802122e-01	1.418580473130462e-02	-2.078674030756363e-01	1.388925582549005e-01
-2.528000338435537e+00	9.794573828102985e-01	1.469712213934499e-02	-2.043962032878959e-01	1.439520478544614e-01
-2.503456645829366e+00	9.798319414840045e-01	1.519901728224478e-02	-2.008018828701612e-01	1.489248261231084e-01
-2.478912953223196e+00	9.802187978986214e-01	1.569118017068106e-02	-1.970866069066516e-01	1.538078976451567e-01
-2.454369260617026e+00	9.806176896372213e-01	1.617330818288468e-02	-1.932526133406842e-01	1.585983210409114e-01
-2.429825568010855e+00	9.810283468060376e-01	1.664510625713138e-02	-1.893022116266211e-01	1.632932107384442e-01
-2.405281875404685e+00	9.814504922764867e-01	1.710628707540126e-02	-1.852377813387397e-01	1.678897387117546e-01
-2.380738182798515e+00	9.818838419314506e-01	1.755657123811817e-02	-1.810617707378667e-01	1.723851361842668e-01
-2.356194490192345e+00	9.823281049154337e-01	1.799568742989953e-02	-1.767766952966369e-01	1.767766952966369e-01
-2.331650797586175e+00	9.827829838882186e-01	1.842337257626559e-02	-1.723851361842667e-01	1.810617707378667e-01
-2.307107104980004e+00	9.832481752816401e-01	1.883937199127581e-02	-1.678897387117546e-01	1.852377813387397e-01
-2.282563412373834e+00	9.837233695591053e-01	1.924343951607701e-02	-1.632932107384442e-01	1.893022116266211e-01
-2.258019719767664e+00	9.842082514774925e-01	1.963533764836595e-02	-1.585983210409113e-01	1.932526133406843e-01
-2.233476027161494e+00	9.847025003510635e-01	2.001483766278514e-02	-1.538078976451567e-01	1.970866069066516e-01
-2.208932334555323e+00	9.852057903170364e-01	2.038171972228704e-02	-1.489248261231083e-01	2.008018828701612e-01
-2.184388641949153e+00	9.857177906024661e-01	2.073577298051707e-02	-1.439520478544613e-01	2.043962032878959e-01
-2.159844949342983e+00	9.862381657920958e-01	2.107679567528073e-02	-1.388925582549005e-01	2.078674030756364e-01
-2.135301256736812e+00	9.867665760968422e-01	2.140459521317412e-02	-1.337494049717743e-01	2.112133913124268e-01
-2.110757564130642e+00	9.873026776225950e-01	2.171898824547061e-02	-1.285256860483054e-01	2.144321525000680e-01
-2.086213871524472e+00	9.878461226390152e-01	2.201980073536879e-02	-1.232245480574460e-01	2.175217477771779e-01
-2.061670178918302e+00	9.883965598480275e-01	2.230686801671882e-02	-1.178491842064994e-01	2.204803160870888e-01
-2.037126486312132e+00	9.889536346517172e-01	2.258003484435559e-02	-1.124028324136517e-01	2.233060752988788e-01
-2.012582793705961e+00	9.895169894193447e-01	2.283915543617675e-02	-1.068887733575706e-01	2.259973232808608e-01
-1.988039101099791e+00	9.900862637532124e-01	2.308409350711398e-02	-1.013103285012474e-01	2.285524389258827e-01
-1.963495408493621e+00	9.906610947531177e-01	2.331472229515399e-02	-9.567085809127243e-02	2.309698831278217e-01
-1.938951715887451e+00	9.912411172791513e-01	2.353092457957410e-02	-8.997375913374704e-02	2.332481997086847e-01
-1.914408023281280e+00	9.918259642125995e-01	2.373259269156417e-02	-8.422246334805499e-02	2.353860162957552e-01
-1.889864330675110e+00	9.924152667147289e-01	2.391962851741326e-02	-7.842043509972285e-02	2.373820451482592e-01
-1.865320638068940e+00	9.930086544832408e-01	2.409194349444513e-02	-7.257116931361554e-02	2.392350839330522e-01
-1.840776945462769e+00	9.936057560061954e-01	2.424945859989137e-02	-6.667818936872458e-02	2.409440164488600e-01
-1.816233252856599e+00	9.942061988132158e-01	2.439210433289569e-02	-6.074504497581597e-02	2.425078132986360e-01
-1.791689560250429e+00	9.948096097237997e-01	2.451982068984597e-02	-5.477531003921741e-02	2.439255325096321e-01
-1.767145867644259e+00	9.954156150925682e-01	2.463255713323381e-02	-4.877258050403205e-02	2.451963201008076e-01
-1.742602175038088e+00	9.960238410513034e-01	2.473027255424379e-02	-4.274047219007531e-02	2.463194105972353e-01
-1.718058482431918e+00	9.966339137476329e-01	2.481293522927567e-02	-3.668261861384041e-02	2.472941274911953e-01
-1.693514789825748e+00	9.972454595802268e-01	2.488052277060447e-02	-3.060266879980404e-02	2.481198836496775e-01
-1.668971097219578e+00	9.978581054303933e-01	2.493302207138350e-02	-2.450428508239016e-02	2.487961816680492e-01
-1.644427404613407e+00	9.984714788899610e-01	2.497042924519527e-02	-1.839114089991683e-02	2.493226141696726e-01
-1.619883712007237e+00	9.990852084853502e-01	2.499274956035489e-02	-1.226691858185450e-02	2.496988640512931e-01
-1.595340019401067e+00	9.996989238977467e-01	2.499999736916936e-02	-6.135307130728036e-03	2.499247046740511e-01
-1.570796326794897e+00	1.000312256179299e+00	2.499219603235464e-02	1.530808498934192e-17	2.500000000000000e-01
-1.546252634188726e+00	1.000924837965270e+00	2.496937783881059e-02	6.135307130728066e-03	2.499247046740511e-01
-1.521708941582556e+00	1.001536303682087e+00	2.493158392095129e-02	1.226691858185453e-02	2.496988640512931e-01
-1.497165248976386e+00	1.002146289751233e+00	2.487886416578590e-02	1.839114089991686e-02	2.493226141696726e-01
-1.472621556370215e+00	1.002754434788947e+00	2.481127712194205e-02	2.450428508239019e-02	2.487961816680492e-01
-1.448077863764045e+00	1.003360379801687e+00	2.472888990282016e-02	3.060266879980407e-02	2.481198836496775e-01
-1.423534171157875e+00	1.003963768377350e+00	2.463177808606409e-02	3.668261861384044e-02	2.472941274911953e-01
-1.398990478551705e+00	1.004564246872198e+00	2.452002560952902e-02	4.274047219007534e-02	2.463194105972353e-01
-1.374446785945534e+00	1.005161464593518e+00	2.439372466392390e-02	4.877258050403208e-02	2.451963201008076e-01
-1.349903093339364e+00	1.005755073977974e+00	2.425297558230109e-02	5.477531003921744e-02	2.439255325096321e-01
-1.325359400733194e+00	1.006344730765680e+00	2.409788672656171e-02	6.074504497581600e-02	2.425078132986360e-01
-1.300815708127024e+00	1.006930094169988e+00	2.392857437114044e-02	6.667818936872461e-02	2.409440164488600e-01
-1.276272015520854e+00	1.007510827042998e+00	2.374516258402873e-02	7.257116931361558e-02	2.392350839330522e-01
-1.251728322914683e+00	1.008086596036828e+00	2.354778310529059e-02	7.842043509972289e-02	2.373820451482592e-01
-1.227184630308513e+00	1.008657071760646e+00	2.333657522322040e-02	8.422246334805501e-02	2.353860162957552e-01
-1.202640937702343e+00	1.009221928933500e+00	2.311168564828658e-02	8.997375913374707e-02	2.332481997086847e-01
-1.178097245096172e+00	1.009780846532983e+00	2.287326838500076e-02	9.567085809127246e-02	2.309698831278217e-01
-1.153553552490002e+00	1.010333507939750e+00	2.262148460184615e-02	1.013103285012475e-01	2.285524389258827e-01
-1.129009859883832e+00	1.010879601077952e+00	2.235650249939444e-02	1.068887733575705e-01	2.259973232808608e-01
