# 1. u 2. x 3. y

-3.141592653590e+00	-3.141592653590e+00	1.960746078125e-02
-3.140021857263e+00	-3.140226026442e+00	1.960747890835e-02
-3.138451060936e+00	-3.138859399664e+00	1.960753328982e-02
-3.136880264609e+00	-3.137492773627e+00	1.960762392609e-02
-3.135309468283e+00	-3.136126148701e+00	1.960775081788e-02
-3.133738671956e+00	-3.134759525256e+00	1.960791396622e-02
-3.132167875629e+00	-3.133392903663e+00	1.960811337242e-02
-3.130597079302e+00	-3.132026284291e+00	1.960834903807e-02
-3.129026282975e+00	-3.130659667511e+00	1.960862096508e-02
-3.127455486649e+00	-3.129293053694e+00	1.960892915562e-02
-3.125884690322e+00	-3.127926443210e+00	1.960927361218e-02
-3.124313893995e+00	-3.126559836429e+00	1.960965433751e-02
-3.122743097668e+00	-3.125193233721e+00	1.961007133469e-02
-3.121172301341e+00	-3.123826635458e+00	1.961052460705e-02
-3.119601505015e+00	-3.122460042010e+00	1.961101415825e-02
-3.118030708688e+00	-3.121093453747e+00	1.961153999222e-02
-3.116459912361e+00	-3.119726871039e+00	1.961210211317e-02
-3.114889116034e+00	-3.118360294258e+00	1.961270052564e-02
-3.113318319707e+00	-3.116993723775e+00	1.961333523442e-02
-3.111747523381e+00	-3.115627159959e+00	1.961400624463e-02
-3.110176727054e+00	-3.114260603181e+00	1.961471356165e-02
-3.108605930727e+00	-3.112894053813e+00	1.961545719117e-02
-3.107035134400e+00	-3.111527512226e+00	1.961623713917e-02
-3.105464338074e+00	-3.110160978790e+00	1.961705341191e-02
-3.103893541747e+00	-3.108794453876e+00	1.961790601597e-02
-3.102322745420e+00	-3.107427937855e+00	1.961879495820e-02
-3.100751949093e+00	-3.106061431099e+00	1.961972024574e-02
-3.099181152766e+00	-3.104694933978e+00	1.962068188603e-02
-3.097610356440e+00	-3.103328446865e+00	1.962167988682e-02
-3.096039560113e+00	-3.101961970130e+00	1.962271425612e-02
-3.094468763786e+00	-3.100595504145e+00	1.962378500226e-02
-3.092897967459e+00	-3.099229049281e+00	1.962489213386e-02
-3.091327171132e+00	-3.097862605910e+00	1.962603565981e-02
-3.089756374806e+00	-3.096496174404e+00	1.962721558932e-02
-3.088185578479e+00	-3.095129755135e+00	1.962843193189e-02
-3.086614782152e+00	-3.093763348473e+00	1.962968469731e-02
-3.085043985825e+00	-3.092396954793e+00	1.963097389566e-02
-3.083473189498e+00	-3.091030574465e+00	1.963229953731e-02
-3.081902393172e+00	-3.089664207861e+00	1.963366163294e-02
-3.080331596845e+00	-3.088297855355e+00	1.963506019352e-02
-3.078760800518e+00	-3.086931517318e+00	1.963649523030e-02
-3.077190004191e+00	-3.085565194123e+00	1.963796675485e-02
-3.075619207864e+00	-3.084198886142e+00	1.963947477903e-02
-3.074048411538e+00	-3.082832593749e+00	1.964101931496e-02
-3.072477615211e+00	-3.081466317316e+00	1.964260037511e-02
-3.070906818884e+00	-3.080100057217e+00	1.964421797222e-02
-3.069336022557e+00	-3.078733813824e+00	1.964587211931e-02
-3.067765226230e+00	-3.077367587511e+00	1.964756282972e-02
-3.066194429904e+00	-3.076001378651e+00	1.964929011709e-02
-3.064623633577e+00	-3.074635187617e+00	1.965105399533e-02
-3.063052837250e+00	-3.073269014784e+00	1.965285447868e-02
-3.061482040923e+00	-3.071902860525e+00	1.965469158165e-02
-3.059911244596e+00	-3.070536725215e+00	1.965656531907e-02
-3.058340448270e+00	-3.069170609226e+00	1.965847570604e-02
-3.056769651943e+00	-3.067804512934e+00	1.966042275799e-02
-3.055198855616e+00	-3.066438436713e+00	1.966240649064e-02
-3.053628059289e+00	-3.065072380938e+00	1.966442691998e-02
-3.052057262962e+00	-3.063706345982e+00	1.966648406234e-02
-3.050486466636e+00	-3.062340332222e+00	1.966857793433e-02
-3.048915670309e+00	-3.060974340033e+00	1.967070855285e-02
-3.047344873982e+00	-3.059608369788e+00	1.967287593513e-02
-3.045774077655e+00	-3.058242421865e+00	1.967508009866e-02
-3.044203281329e+00	-3.056876496638e+00	1.967732106127e-02
-3.042632485002e+00	-3.055510594483e+00	1.967959884106e-02
-3.041061688675e+00	-3.054144715776e+00	1.968191345646e-02
-3.039490892348e+00	-3.052778860894e+00	1.968426492617e-02
-3.037920096021e+00	-3.051413030212e+00	1.968665326921e-02
-3.036349299695e+00	-3.050047224108e+00	1.968907850491e-02
-3.034778503368e+00	-3.048681442957e+00	1.969154065288e-02
-3.033207707041e+00	-3.047315687137e+00	1.969403973305e-02
-3.031636910714e+00	-3.045949957024e+00	1.969657576566e-02
-3.030066114387e+00	-3.044584252997e+00	1.969914877123e-02
-3.028495318061e+00	-3.043218575432e+00	1.970175877060e-02
-3.026924521734e+00	-3.041852924708e+00	1.970440578491e-02
-3.025353725407e+00	-3.040487301202e+00	1.970708983561e-02
-3.023782929080e+00	-3.039121705292e+00	1.970981094444e-02
-3.022212132753e+00	-3.037756137356e+00	1.971256913348e-02
-3.020641336427e+00	-3.036390597774e+00	1.971536442507e-02
-3.019070540100e+00	-3.035025086924e+00	1.971819684188e-02
-3.017499743773e+00	-3.033659605185e+00	1.972106640690e-02
-3.015928947446e+00	-3.032294152936e+00	1.972397314341e-02
-3.014358151119e+00	-3.030928730556e+00	1.972691707499e-02
-3.012787354793e+00	-3.029563338426e+00	1.972989822555e-02
-3.011216558466e+00	-3.028197976926e+00	1.973291661929e-02
-3.009645762139e+00	-3.026832646435e+00	1.973597228072e-02
-3.008074965812e+00	-3.025467347334e+00	1.973906523468e-02
-3.006504169485e+00	-3.024102080004e+00	1.974219550630e-02
-3.004933373159e+00	-3.022736844825e+00	1.974536312102e-02
-3.003362576832e+00	-3.021371642179e+00	1.974856810461e-02
-3.001791780505e+00	-3.020006472447e+00	1.975181048312e-02
-3.000220984178e+00	-3.018641336011e+00	1.975509028293e-02
-2.998650187851e+00	-3.017276233253e+00	1.975840753075e-02
-2.997079391525e+00	-3.015911164555e+00	1.976176225356e-02
-2.995508595198e+00	-3.014546130299e+00	1.976515447869e-02
-2.993937798871e+00	-3.013181130869e+00	1.976858423377e-02
-2.992367002544e+00	-3.011816166647e+00	1.977205154674e-02
-2.990796206217e+00	-3.010451238017e+00	1.977555644586e-02
-2.989225409891e+00	-3.009086345362e+00	1.977909895970e-02
-2.987654613564e+00	-3.007721489066e+00	1.978267911716e-02
-2.986083817237e+00	-3.006356669513e+00	1.978629694744e-02
-2.984513020910e+00	-3.004991887089e+00	1.978995248006e-02
-2.982942224584e+00	-3.003627142176e+00	1.979364574486e-02
-2.981371428257e+00	-3.002262435162e+00	1.979737677199e-02
-2.979800631930e+00	-3.000897766430e+00	1.980114559194e-02
-2.978229835603e+00	-2.999533136367e+00	1.980495223550e-02
-2.976659039276e+00	-2.998168545358e+00	1.980879673378e-02
-2.975088242950e+00	-2.996803993790e+00	1.981267911822e-02
-2.973517446623e+00	-2.995439482049e+00	1.981659942056e-02
-2.971946650296e+00	-2.994075010523e+00	1.982055767289e-02
-2.970375853969e+00	-2.992710579598e+00	1.982455390759e-02
-2.968805057642e+00	-2.991346189662e+00	1.982858815740e-02
-2.967234261316e+00	-2.989981841102e+00	1.983266045535e-02
-2.965663464989e+00	-2.988617534308e+00	1.983677083481e-02
-2.964092668662e+00	-2.987253269668e+00	1.984091932946e-02
-2.962521872335e+00	-2.985889047569e+00	1.984510597332e-02
-2.960951076008e+00	-2.984524868403e+00	1.984933080073e-02
-2.959380279682e+00	-2.983160732557e+00	1.985359384636e-02
-2.957809483355e+00	-2.981796640423e+00	1.985789514519e-02
-2.956238687028e+00	-2.980432592389e+00	1.986223473255e-02
-2.954667890701e+00	-2.979068588848e+00	1.986661264408e-02
-2.953097094374e+00	-2.977704630189e+00	1.987102891576e-02
-2.951526298048e+00	-2.976340716804e+00	1.987548358389e-02
-2.949955501721e+00	-2.974976849084e+00	1.987997668511e-02
-2.948384705394e+00	-2.973613027423e+00	1.988450825638e-02
-2.946813909067e+00	-2.972249252211e+00	1.988907833499e-02
-2.945243112740e+00	-2.970885523842e+00	1.989368695858e-02
-2.943672316414e+00	-2.969521842709e+00	1.989833416511e-02
-2.942101520087e+00	-2.968158209205e+00	1.990301999286e-02
-2.940530723760e+00	-2.966794623725e+00	1.990774448047e-02
-2.938959927433e+00	-2.965431086662e+00	1.991250766690e-02
-2.937389131106e+00	-2.964067598411e+00	1.991730959144e-02
-2.935818334780e+00	-2.962704159367e+00	1.992215029373e-02
-2.934247538453e+00	-2.961340769926e+00	1.992702981374e-02
-2.932676742126e+00	-2.959977430483e+00	1.993194819177e-02
-2.931105945799e+00	-2.958614141435e+00	1.993690546848e-02
-2.929535149472e+00	-2.957250903178e+00	1.994190168484e-02
-2.927964353146e+00	-2.955887716109e+00	1.994693688218e-02
-2.926393556819e+00	-2.954524580626e+00	1.995201110217e-02
-2.924822760492e+00	-2.953161497127e+00	1.995712438682e-02
-2.923251964165e+00	-2.951798466010e+00	1.996227677846e-02
-2.921681167839e+00	-2.950435487673e+00	1.996746831980e-02
-2.920110371512e+00	-2.949072562515e+00	1.997269905387e-02
-2.918539575185e+00	-2.947709690937e+00	1.997796902404e-02
-2.916968778858e+00	-2.946346873338e+00	1.998327827404e-02
-2.915397982531e+00	-2.944984110119e+00	1.998862684795e-02
-2.913827186205e+00	-2.943621401679e+00	1.999401479018e-02
-2.912256389878e+00	-2.942258748422e+00	1.999944214549e-02
-2.910685593551e+00	-2.940896150748e+00	2.000490895901e-02
-2.909114797224e+00	-2.939533609060e+00	2.001041527618e-02
-2.907544000897e+00	-2.938171123759e+00	2.001596114284e-02
-2.905973204571e+00	-2.936808695250e+00	2.002154660513e-02
-2.904402408244e+00	-2.935446323936e+00	2.002717170958e-02
-2.902831611917e+00	-2.934084010220e+00	2.003283650305e-02
-2.901260815590e+00	-2.932721754508e+00	2.003854103278e-02
-2.899690019263e+00	-2.931359557204e+00	2.004428534632e-02
-2.898119222937e+00	-2.929997418714e+00	2.005006949163e-02
-2.896548426610e+00	-2.928635339442e+00	2.005589351698e-02
-2.894977630283e+00	-2.927273319797e+00	2.006175747103e-02
-2.893406833956e+00	-2.925911360184e+00	2.006766140277e-02
-2.891836037629e+00	-2.924549461012e+00	2.007360536157e-02
-2.890265241303e+00	-2.923187622686e+00	2.007958939716e-02
-2.888694444976e+00	-2.921825845617e+00	2.008561355961e-02
-2.887123648649e+00	-2.920464130213e+00	2.009167789938e-02
-2.885552852322e+00	-2.919102476883e+00	2.009778246726e-02
-2.883982055995e+00	-2.917740886036e+00	2.010392731444e-02
-2.882411259669e+00	-2.916379358084e+00	2.011011249245e-02
-2.880840463342e+00	-2.915017893437e+00	2.011633805320e-02
-2.879269667015e+00	-2.913656492506e+00	2.012260404894e-02
-2.877698870688e+00	-2.912295155704e+00	2.012891053232e-02
-2.876128074361e+00	-2.910933883442e+00	2.013525755635e-02
-2.874557278035e+00	-2.909572676133e+00	2.014164517440e-02
-2.872986481708e+00	-2.908211534191e+00	2.014807344020e-02
-2.871415685381e+00	-2.906850458030e+00	2.015454240789e-02
-2.869844889054e+00	-2.905489448064e+00	2.016105213195e-02
-2.868274092727e+00	-2.904128504709e+00	2.016760266725e-02
-2.866703296401e+00	-2.902767628379e+00	2.017419406901e-02
-2.865132500074e+00	-2.901406819491e+00	2.018082639286e-02
-2.863561703747e+00	-2.900046078462e+00	2.018749969478e-02
-2.861990907420e+00	-2.898685405708e+00	2.019421403115e-02
-2.860420111094e+00	-2.897324801649e+00	2.020096945871e-02
-2.858849314767e+00	-2.895964266701e+00	2.020776603458e-02
-2.857278518440e+00	-2.894603801284e+00	2.021460381628e-02
-2.855707722113e+00	-2.893243405817e+00	2.022148286170e-02
-2.854136925786e+00	-2.891883080721e+00	2.022840322910e-02
-2.852566129460e+00	-2.890522826415e+00	2.023536497715e-02
-2.850995333133e+00	-2.889162643322e+00	2.024236816489e-02
-2.849424536806e+00	-2.887802531863e+00	2.024941285175e-02
-2.847853740479e+00	-2.886442492459e+00	2.025649909755e-02
-2.846282944152e+00	-2.885082525536e+00	2.026362696249e-02
-2.844712147826e+00	-2.883722631515e+00	2.027079650716e-02
-2.843141351499e+00	-2.882362810820e+00	2.027800779257e-02
-2.841570555172e+00	-2.881003063878e+00	2.028526088008e-02
-2.839999758845e+00	-2.879643391112e+00	2.029255583148e-02
-2.838428962518e+00	-2.878283792950e+00	2.029989270892e-02
-2.836858166192e+00	-2.876924269817e+00	2.030727157497e-02
-2.835287369865e+00	-2.875564822141e+00	2.031469249260e-02
-2.833716573538e+00	-2.874205450350e+00	2.032215552516e-02
-2.832145777211e+00	-2.872846154872e+00	2.032966073641e-02
-2.830574980884e+00	-2.871486936135e+00	2.033720819051e-02
-2.829004184558e+00	-2.870127794571e+00	2.034479795202e-02
-2.827433388231e+00	-2.868768730609e+00	2.035243008591e-02
-2.825862591904e+00	-2.867409744680e+00	2.036010465755e-02
-2.824291795577e+00	-2.866050837216e+00	2.036782173270e-02
-2.822720999250e+00	-2.864692008650e+00	2.037558137756e-02
-2.821150202924e+00	-2.863333259413e+00	2.038338365871e-02
-2.819579406597e+00	-2.861974589940e+00	2.039122864316e-02
-2.818008610270e+00	-2.860616000665e+00	2.039911639830e-02
-2.816437813943e+00	-2.859257492023e+00	2.040704699197e-02
-2.814867017616e+00	-2.857899064449e+00	2.041502049241e-02
-2.813296221290e+00	-2.856540718380e+00	2.042303696825e-02
-2.811725424963e+00	-2.855182454252e+00	2.043109648857e-02
-2.810154628636e+00	-2.853824272504e+00	2.043919912286e-02
-2.808583832309e+00	-2.852466173574e+00	2.044734494101e-02
-2.807013035982e+00	-2.851108157900e+00	2.045553401335e-02
-2.805442239656e+00	-2.849750225923e+00	2.046376641063e-02
-2.803871443329e+00	-2.848392378082e+00	2.047204220401e-02
-2.802300647002e+00	-2.847034614819e+00	2.048036146508e-02
-2.800729850675e+00	-2.845676936576e+00	2.048872426587e-02
-2.799159054349e+00	-2.844319343795e+00	2.049713067881e-02
-2.797588258022e+00	-2.842961836919e+00	2.050558077678e-02
-2.796017461695e+00	-2.841604416392e+00	2.051407463309e-02
-2.794446665368e+00	-2.840247082660e+00	2.052261232147e-02
-2.792875869041e+00	-2.838889836167e+00	2.053119391608e-02
-2.791305072715e+00	-2.837532677359e+00	2.053981949154e-02
-2.789734276388e+00	-2.836175606684e+00	2.054848912286e-02
-2.788163480061e+00	-2.834818624589e+00	2.055720288554e-02
-2.786592683734e+00	-2.833461731522e+00	2.056596085549e-02
-2.785021887407e+00	-2.832104927932e+00	2.057476310905e-02
-2.783451091081e+00	-2.830748214270e+00	2.058360972303e-02
-2.781880294754e+00	-2.829391590986e+00	2.059250077466e-02
-2.780309498427e+00	-2.828035058531e+00	2.060143634163e-02
-2.778738702100e+00	-2.826678617357e+00	2.061041650206e-02
-2.777167905773e+00	-2.825322267918e+00	2.061944133454e-02
-2.775597109447e+00	-2.823966010666e+00	2.062851091810e-02
-2.774026313120e+00	-2.822609846057e+00	2.063762533220e-02
-2.772455516793e+00	-2.821253774546e+00	2.064678465678e-02
-2.770884720466e+00	-2.819897796588e+00	2.065598897223e-02
-2.769313924139e+00	-2.818541912641e+00	2.066523835938e-02
-2.767743127813e+00	-2.817186123162e+00	2.067453289954e-02
-2.766172331486e+00	-2.815830428610e+00	2.068387267446e-02
-2.764601535159e+00	-2.814474829443e+00	2.069325776636e-02
-2.763030738832e+00	-2.813119326122e+00	2.070268825791e-02
-2.761459942505e+00	-2.811763919108e+00	2.071216423227e-02
-2.759889146179e+00	-2.810408608862e+00	2.072168577304e-02
-2.758318349852e+00	-2.809053395847e+00	2.073125296430e-02
-2.756747553525e+00	-2.807698280526e+00	2.074086589059e-02
-2.755176757198e+00	-2.806343263363e+00	2.075052463693e-02
-2.753605960871e+00	-2.804988344824e+00	2.076022928880e-02
-2.752035164545e+00	-2.803633525374e+00	2.076997993218e-02
-2.750464368218e+00	-2.802278805479e+00	2.077977665349e-02
-2.748893571891e+00	-2.800924185608e+00	2.078961953966e-02
-2.747322775564e+00	-2.799569666228e+00	2.079950867808e-02
-2.745751979237e+00	-2.798215247809e+00	2.080944415662e-02
-2.744181182911e+00	-2.796860930822e+00	2.081942606365e-02
-2.742610386584e+00	-2.795506715736e+00	2.082945448800e-02
-2.741039590257e+00	-2.794152603024e+00	2.083952951901e-02
-2.739468793930e+00	-2.792798593159e+00	2.084965124649e-02
-2.737897997604e+00	-2.791444686613e+00	2.085981976076e-02
-2.736327201277e+00	-2.790090883863e+00	2.087003515261e-02
-2.734756404950e+00	-2.788737185382e+00	2.088029751333e-02
-2.733185608623e+00	-2.787383591648e+00	2.089060693472e-02
-2.731614812296e+00	-2.786030103138e+00	2.090096350907e-02
-2.730044015970e+00	-2.784676720329e+00	2.091136732915e-02
-2.728473219643e+00	-2.783323443700e+00	2.092181848825e-02
-2.726902423316e+00	-2.781970273733e+00	2.093231708017e-02
-2.725331626989e+00	-2.780617210906e+00	2.094286319920e-02
-2.723760830662e+00	-2.779264255703e+00	2.095345694015e-02
-2.722190034336e+00	-2.777911408606e+00	2.096409839832e-02
-2.720619238009e+00	-2.776558670098e+00	2.097478766953e-02
-2.719048441682e+00	-2.775206040665e+00	2.098552485013e-02
-2.717477645355e+00	-2.773853520791e+00	2.099631003695e-02
-2.715906849028e+00	-2.772501110964e+00	2.100714332738e-02
-2.714336052702e+00	-2.771148811670e+00	2.101802481929e-02
-2.712765256375e+00	-2.769796623398e+00	2.102895461109e-02
-2.711194460048e+00	-2.768444546637e+00	2.103993280170e-02
-2.709623663721e+00	-2.767092581879e+00	2.105095949059e-02
-2.708052867394e+00	-2.765740729613e+00	2.106203477774e-02
-2.706482071068e+00	-2.764388990333e+00	2.107315876365e-02
-2.704911274741e+00	-2.763037364531e+00	2.108433154936e-02
-2.703340478414e+00	-2.761685852702e+00	2.109555323645e-02
-2.701769682087e+00	-2.760334455342e+00	2.110682392704e-02
-2.700198885760e+00	-2.758983172946e+00	2.111814372376e-02
-2.698628089434e+00	-2.757632006012e+00	2.112951272980e-02
-2.697057293107e+00	-2.756280955038e+00	2.114093104890e-02
-2.695486496780e+00	-2.754930020523e+00	2.115239878533e-02
-2.693915700453e+00	-2.753579202968e+00	2.116391604390e-02
-2.692344904126e+00	-2.752228502874e+00	2.117548292998e-02
-2.690774107800e+00	-2.750877920744e+00	2.118709954949e-02
-2.689203311473e+00	-2.749527457081e+00	2.119876600891e-02
-2.687632515146e+00	-2.748177112389e+00	2.121048241524e-02
-2.686061718819e+00	-2.746826887175e+00	2.122224887609e-02
-2.684490922492e+00	-2.745476781944e+00	2.123406549960e-02
